Book|Chapter|Verse|Targum|Samaritan
5|4|14|ויתי פקד יהוה בזבנתה ההיא למלפה יתכון גזרים ודינים למעבדכון יתון בארעה דאתון עברים לתמן למירתנה|ואתי צוה יהוה בעת ההיא ללמד אתכם חקים ומשפטים לעשותכם אתם בארץ אשר אתם עברים שמה לרשתה
5|4|15|ותתנטרון שריר לנפשהתכון הלא לא חזיתון כל דמו ביום מלל יהוה עמוכון בחורב מבגו אשתה|ונשמרתם מאד לנפשתיכם כי לא ראיתם כל תמונה ביום דבר יהוה אליכם בחורב מתוך האש
5|4|16|דלא תתחבלון ותעבדון לוכון פסל דמות כל גנוס דמות דכר או נקבה|פן תשחתון ועשיתם לכם פסל תמונת כל סמל תבנית זכר או נקבה
5|4|17|דמות כל בהמה דבארעה דמות כל עוף פרע דטעס בחללה|תבנית כל בהמה אשר בארץ תבנית כל צפור כנף אשר תעף בשמים
5|4|18|דמות כל רמס בארעה דמות כל נוניתה דבמיה מלרע לארעה|תבנית כל רמש באדמה תבנית כל דגי אשר במים מתחת לארץ
5|4|19|ודלא תתלי עיניך לשומיה ותחזי ית שמשה וית זערה וית כוכביה כל חיל שומיה ותטעי ותסגד להון ותשמשנון דפלג יהוה אלהך יתון לכל עממאי תחת כל שומיה|ופן תשא עיניך השמים וראית את השמש ואת הירח ואת הכוכבים כל צבא השמים ונדחת והשתחוית להם ועבדתם אשר חלק יהוה אלהיך אתם לכל העמים תחת כל השמים
5|4|20|ויתכון נסב יהוה ואפק יתכון מכור ברזלה ממצרים למהי לה לעם פלגה כיומה הדן|ואתכם לקח יהוה ויוצא אתכם מכור הברזל ממצרים להיות לו לעם נחלה כיום הזה
5|4|21|ויהוה אתרגז בי על ממלליכון לדלא מעבר ית ירדנה ולגלא מיעל לארעה טבתה דיהוה אלהך יהב לך פלגה|ויהוה התאנף בי על דבריכם לבלתי עברי את הירדן ולבלתי בא אל הארץ הטובה אשר יהוה אלהיך נתן לך נחלה
5|4|22|הלא אנה מאת בארעה הדה לית אנה עבר ית ירדנה ואתון עברים ותירתון ית ארעה טבתה הדה|כי אנכי מת בארץ הזאת אינני עבר את הירדן ואתם עברים וירשתם את הארץ הטובה הזאת
5|4|23|אשתמרו לכון דלא תתנשון ית קיאם יהוה אלהכון דקטע עמכון ותעבדון לכון פסל דמות כל דפקדך יהוה אלהך|השמרו לכם פן תשכחו את ברית יהוה אלהיכם אשר כרת עמכם ועשיתם לכם פסל תמונת כל אשר צוך יהוה אלהיך
5|4|24|הלא יהוה אלהך אש אכלה הוא אל קנא|כי יהוה אלהיך אש אכלה הוא אל קנא
5|4|25|כד תולדון בנים ובני בנים ותעתקון בארעה ותתחבלון ותעבדון פסל דמות כל ותעבדון בישה בחזות יהוה אלהכון למכעסאתה|כי תולידו בנים ובני בנים ונושנתם בארץ והשחתם ועשיתם פסל תמונת כל ועשיתם הרע בעיני יהוה אלהיכם להכעיסו
5|4|26|אסידת בכון יומן ית שומיה וית ארעה הלא אבדה תיבדון זריז מן על ארעה דאתון עברים ית ירדנה לתמן למירתנה לא תורכון יומים עליה הלא שיצעו תשתוצון|העדתי בכם היום את השמים ואת הארץ כי אבד תאבדון מהר מעל הארץ אשר אתם עברים את הירדן שמה לרשתה לא תאריכון ימים עליה כי השמד תשמדון
5|4|27|ויבדר יהוה יתכון בעממאי ותשתארון קליל מניאן בגועיה דידחק יהוה יתכון לתמן|והפיץ יהוה אתכם בעמים ונשארתם מתי מספר בגוים אשר ינהג יהוה אתכם שמה
5|4|28|ותשמשון תמן אלהים עובד אדי אנש קיצם ואבן דלא יחזון ולא ישמעון ולא ייכלון ולא יריחון|ועבדתם שם אלהים מעשה ידי אדם עץ ואבן אשר לא יראון ולא ישמעון ולא יאכלון ולא יריחון
5|4|29|ותבעי מתמן ית יהוה אלהך ותשקענה כד תבעינה בכל לבך ובכל נפשך|ובקשת משם את יהוה אלהיך ומצאתו כי תדרשנו בכל לבבך ובכל נפשך
5|4|30|באיעק לך וישקעוך כל ממלליה אהלין בעקבאית יומיה ותעזר עד יהוה אלהך ותשמע בקלה|בצר לך ומצאוך כל הדברים האלה באחרית הימים ושבת עד יהוה אלהיך ושמעת בקולו
5|4|31|הלא אל רחמן יהוה אלהך לא ירפינך ולא יחבלנך ולא יתנשי ית קיאם אבהתך דאשתבע להון|כי אל רחום יהוה אלהיך לא ירפך ולא ישחיתך ולא ישכח את ברית אבתיך אשר נשבע להם
5|4|32|הלא שאל שבי ליומיה קדמהי דהוו לקדמיך למן יומה דברא אלהים אדם על ארעה ולמאיסטר שומיה ועד איסטר שומיה האן הוה כממללה רבה הדן אי אהן אשתמע כבתה|כי שאל נא לימים הראישונים אשר היו לפניך למן היום אשר ברא אלהים אדם על הארץ ולמקצה השמים ועד קצה השמים הן היה כדבר הגדול הזה או הנשמע כמהו
5|4|33|השמע עם קל אלהים חיה ממלל מבגו אשתה כמד שמעת אתה ואתוחי|השמע עם קול אלהים חיים מדבר מתוך האש כאשר שמעת אתה ויחי
5|4|34|אי נסתה אלהים למיעל למסב לה גוי מבגו גוי בנסיונים בסימנים ובפליאן ובקרב ובאד תקיפה ובאדרע נתיה ובחזבין רברבים ככל דעבד לכון יהוה אלהכון במצרים לעיניכון|או הנסה אלהים לבוא לקחת לו גוי מקרב גוי במסות באתות ובמופתים ובמלחמה וביד חזקה ובזרוע נטויה ובמראים גדלים ככל אשר עשה לכם יהוה אלהיכם במצרים לעיניכם
5|4|35|אתה אתחזית למחכם הלא יהוה הוא האלהים לית עוד מלודה|אתה הראת לדעת כי יהוה הוא האלהים אין עוד מלבדו
5|4|36|מן שומיה השמעך ית קלה למרדיך ועל ארעה אחזיאך ית אשתה רבתה ומליו שמעת מבגו אשתה|מן השמים השמיעך את קולו ליסרך ועל הארץ הראך את אשו הגדלה ודבריו שמעת מתוך האש
5|4|37|ותחת הלא רעם ית אבהתך ובחר בזרעון בתרון ואפקך ברחותה ובחילה רבה ממצרים|ותחת כי אהב את אבתיך ויבחר בזרעם אחריהם ויוציאך בפניו ובכחו הגדול ממצרים
5|4|38|למערבה גוים רבים וחיולים מנך מקדמיך למעלאתך למתן לך ית ארעון פלגה כיומה הדן|להוריש גוים גדלים ועצמים ממך מפניך להביאך לתת לך את ארצם נחלה כיום הזה
5|4|39|ותחכם יומן ותעזר עם לבך הלא יהוה הוא האלהים בשומיה מלעל ועל ארעה מלרע לית עוד|וידעת היום והשבות אל לבבך כי יהוה הוא האלהים בשמים ממעל ועל הארץ מתחת אין עוד
5|4|40|ותטר ית גזריו וית פקודיו דאנכי מפקדך יומן דייטב לך ולבניך בתרך לבדיל תורך יומים על ארעה דיהוה אלהיך יהב לך כל יומיה|ושמרת את חקיו ואת מצותיו אשר אנכי מצוך היום אשר ייטב לך ולבניך אחריך ולמען תאריך ימים על האדמה אשר יהוה אלהיך נתן לך כל הימים
5|4|41|טטה אפרש משה תלת קרין בעבר ירדנה מדנח שמשה|אז יבדיל משה שלש ערים בעבר הירדן מזרח השמש
5|4|42|למערק לתמן קטולה דיקטל ית עברה בלא דעה והוא לא סנה לה מן אתמל תליתאי ויערק לחדה מן קריאתה אהלין ויתוחי|לנוס שמה הרצח אשר ירצח את רעהו בבלי דעת והוא לא שנא לו מתמול שלשום ונס אל אחת מן הערים האלה וחי
5|4|43|ית בוצר במדברה בארע מישורה לראובנאה וית רמות בגלעד לגדאה וית גולן בבתנין למנשאה|את בוצר במדבר בארץ המישור לראובני ואת רמות בגלעד לגדי ואת גולן בבשן למנשה
5|4|44|ודה תורותה דשבה משה לקדם בני ישראל|וזאת התורה אשר שם משה לפני בני ישראל
5|4|45|אלין סעדואתה גזריה ודיניה דמלל משה עם בני ישראל באפקותון ממצרים|אלה העדות החקים והמשפטים אשר דבר משה אל בני ישראל בצאתם ממצרים
5|4|46|בעבר ירדנה בגיאה קבל בית פעור בארע סיחון מלך אמראה דדאר בחשבון דקטלה משה ובני ישראל באפקותון ממצרים|בעבר הירדן בגיא מול בית פעור בארץ סיחון מלך האמרי אשר ישב בחשבון אשר הכה משה ובני ישראל בצאתם ממצרים
5|4|47|וירתו ית ארעה וית ארע עוג מלך בתנין תרי מלכי אמראה דבעבר ירדנה מדנח שמשה|ויירשו את ארצו ואת ארץ עוג מלך הבשן שני מלכי האמרי אשר בעבר הירדן מזרח השמש
5|4|48|מן ערער דעל ספת נחל ארנן ועד טור שיאון הוא חרמון|מערער אשר על שפת נחל ארנן ועד הר שיאון הוא חרמון
5|4|49|וכל בקעתה עבר ירדנה מדנחה ועד ים בקעתה ים מלחה תחת עקלת סכיתה|וכל הערבה עבר הירדן מזרחה ועד ים הערבה ים המלח תחת אשדות הפסגה
5|5|1|וזעק משה לכל ישראל ואמר להון שמע ישראל ית גזריה וית דיניה דאנכי ממלל במשמועיכון יומן ותילפון יתון ותטרון למעבדנון|ויקרא משה אל כל ישראל ויאמר אליהם שמע ישראל את החקים ואת המשפטים אשר אנכי דבר באזניכם היום ולמדתם אתם ושמרתם לעשותם
5|5|2|יהוה אלהנן קטע עמנן קיאם בחורב|יהוה אלהינו כרת עמנו ברית בחורב
5|5|3|לא עם אבהתן קטע יהוה ית קיאמה הדה הלא עמנן אנחנן אלין הכה יומה כלנן קעימים|לא את אבתינו כרת יהוה את הברית הזאת כי אתנו אנחנו אלה פה היום כלנו חיים
